unesco_id;unesco_site;acled_event_id;date;event_type;sub_event;distance_km;fatalities;notes;location_acled
32;The Historic Centre of Odesa;UKR193622;2024-11-09;Explosions/Remote violence;Air/drone strike;2.35;0;On 9 November 2024, Russian air forces carried out drone strikes at Odesa. As a result of the strike, 25 garages, 2 cars, 9 trucks, 10 kiosks, 2 shops, 6 private residential buildings (2 of which were destroyed), and a gas station, were damaged. 2 civilians were injured.;Odesa
32;The Historic Centre of Odesa;UKR193808;2024-11-10;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 10 November 2024, Ukrainian forces shot down Russian drones over Odesa region (coded to Odesa).;Odesa
32;The Historic Centre of Odesa;UKR193065;2024-11-14;Explosions/Remote violence;Air/drone strike;2.35;1;On 14 November 2024, Russian drones and air-based missiles struck Odesa, Odesa, damaging a church, a school, objects of heating infrastructure, residential buildings, a port and an architectural object under protection of UNESCO. 1 civilian was killed, 10 wounded.;Odesa
32;The Historic Centre of Odesa;UKR193439;2024-11-15;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 15 November 2024, Ukrainian military forces intercepted an Kh-59/69 missile and 25 Russian kamikaze-drones over several locations, a missile and of most of drones over the Odesa region (coded to Odesa, Odesa). Ukrainian coast defence intercepted 4 Russian kamikaze-drones over the Odesa region.;Odesa
32;The Historic Centre of Odesa;UKR194282;2024-11-17;Explosions/Remote violence;Air/drone strike;2.35;2;On 17 November 2024, Russian forces launched missiles at energy infrastructure in Odesa region (coded to Odesa). Ukrainian forces shot down Russian drones and missiles . 2 civilians were killed and 1 civilian was injured.;Odesa
32;The Historic Centre of Odesa;UKR194448;2024-11-18;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;11;On 18 November 2024, debris from a downed Russian Iskander-M ballistic missile damaged a multi-story residential building, a university, and an administrative building in Odesa, Odesa. 11 people, including 7 policemen and a medical worker, were killed and 54 civilians were injured.;Odesa
32;The Historic Centre of Odesa;UKR194449;2024-11-18;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 18 November 2024, Ukrainian Forces intercepted a Russian Orlan-10 reconnaissance drone near Odesa, Odesa. No casualties.;Odesa
32;The Historic Centre of Odesa;UKR267099;2024-11-19;Strategic developments;Looting/property destruction;2.35;0;Property destruction: Around 19 November 2024 (as reported), according to the SBU and the police, two men, aged 15 and 20, set fire to an Ukrposhta office in Odesa and in Mykolaiv (coded separately), following Russian commands. The men were arrested together with a 17-year-old man involved in an explosion in Kyiv (coded separately).;Odesa
32;The Historic Centre of Odesa;UKR195376;2024-11-25;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 25 November 2024, Russian Forces struck Odesa, Odesa, with Iskander missiles, damaging 25 apartment buildings, cars, a school, a university, a dental clinic and other civilian buildings. 12 civilians were injured.;Odesa
32;The Historic Centre of Odesa;UKR195461;2024-11-25;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 25 November 2024, Russian Forces launched 145 Shahed and unspecified strike drones at targets in Ukraine. Ukrainian Forces intercepted 71 drones, some of them over Odesa region (coded to Odesa, Odesa). 71 more Russian drones were lost in Ukrainian airspace suspectedly due to Ukrainian electronic warfare (EW) interference. No casualties.;Odesa
32;The Historic Centre of Odesa;UKR195502;2024-11-25;Strategic developments;Disrupted weapons use;2.35;0;Defusal: On 25 November 2024, a grenade was discovered in a park in Odesa, Odesa, by passers-by. The grenade was removed from the park likely by State Emergency Service of Ukraine. No casualties.;Odesa
32;The Historic Centre of Odesa;UKR195606;2024-11-26;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 26 November 2024, Russian Forces launched a record number of drones against Ukraine - 188 Shahed and other unspecified drones (suspectedly decoy drones). Ukrainian Forces intercepted 76 drones, some of them over Odesa region (coded to Odesa, Odesa). 95 more Russian drones were lost in Ukrainian airspace suspectedly due to Ukrainian electronic warfare (EW) interference. No casualties.;Odesa
32;The Historic Centre of Odesa;UKR195719;2024-11-26;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 26 November 2024, Russian Forces intercepted Russian reconnaissance drone over Odesa region (coded to Odesa, Odesa). No casualties.;Odesa
32;The Historic Centre of Odesa;UKR195839;2024-11-28;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 28 November 2024, debris from Russian missile crashed in Odesa, Odesa, causing fires in a field and a garage. 18 private houses, gas pipelines, and farm buildings were damaged. Three civilians were wounded.;Odesa
32;The Historic Centre of Odesa;UKR196066;2024-11-29;Explosions/Remote violence;Air/drone strike;2.35;0;On 29 November 2024, Russian kamikaze drones struck three settlements in the Odesa region (coded to Odesa, Odesa), damaging residential buildings and wounding 7 civilians. Ukrainian military forces intercepted 88 Russian kamikaze-drones across several locations, 18 over the Odesa region.;Odesa
32;The Historic Centre of Odesa;UKR196624;2024-12-03;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 3 December 2024, Ukrainian Forces intercepted 22 Russian drones, some of them over Odesa region (coded to Odesa, Odesa). No casualties.;Odesa
32;The Historic Centre of Odesa;UKR196625;2024-12-03;Strategic developments;Disrupted weapons use;2.35;0;Defusal: On 3 December 2024, State Emergency Service of Ukraine defused a sea mine that washed ashore in Odesa region, Odesa. No casualties.;Odesa
32;The Historic Centre of Odesa;UKR267110;2024-12-04;Strategic developments;Looting/property destruction;2.35;0;Property destruction: Around 4 December 2024 (as reported), according to the police, a 15-year-old boy tried to set fire to a substation in Odesa, Odesa, following commands from an individual from social media (likely from Russia). The boy was quickly arrested after the arson.;Odesa
32;The Historic Centre of Odesa;UKR267112;2024-12-08;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 8 December 2024, according to the police, a 20-year-old man set fire to an SUV in Odesa, Odesa, following commands from orders from an individual from social media (likely from Russia).;Odesa
32;The Historic Centre of Odesa;UKR197755;2024-12-09;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 9 December 2024, Russian Forces launched two Kh-59/69 cruise missiles and 37 Shahed and other unspecified drones at targets in Ukraine. Ukrainian Forces intercepted two Russian Kh-59/69 cruise missiles and 18 Russian drones, some of them over Odesa region (coded to Odesa, Odesa). 18 more drones were lost, likely due to Ukrainian electronic warfare (EW) interference or faulty drone components. No casualties.;Odesa
32;The Historic Centre of Odesa;UKR197242;2024-12-13;Explosions/Remote violence;Air/drone strike;2.35;0;On 13 December 2024, Ukrainian border guards intercepted 4 Russian drones, including a reconnaissance drone, and some missiles over Odesa region (coded to Odesa, Odesa). The debris damaged a logistic company. There were no casualties.;Odesa
32;The Historic Centre of Odesa;UKR199073;2024-12-14;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 14 December 2024, Ukrainian air defence forces intercepted several Russian missiles over Odesa region (coded to Odesa, Odesa region).;Odesa
33;The Historic Centre of Odesa;UKR11;2018-01-01;Violence against civilians;Attack;2.35;0;On 1 January 2018, a well-known human rights activist was run over by a car in Odessa. The victim was seriously injured and hospitalised. Activists believe that he was run over deliberately due to his investigation into the degrading treatment of prisoners in an Odessa penitentiary.;Odesa
33;The Historic Centre of Odesa;UKR564;2018-01-20;Battles;Armed clash;2.35;2;On 20 January 2018, during arrest, pro-Russian individual opened fire at Ukrainian Police in Odessa. The suspect was accused in organizing anti-Ukrainian riots in 2014. One policeman and the shooter were killed. 4 people sustained injures. Two other suspects were arrested.;Odesa
33;The Historic Centre of Odesa;UKR1105;2018-02-07;Violence against civilians;Attack;2.35;0;On 7 February 2018, a former head of the Odessa regional branch of the Ukrainian far-right Right Sector party, Serhiy Sternenko, was attacked outside his home.;Odesa
33;The Historic Centre of Odesa;UKR1698;2018-02-21;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 21 February 2018, there was an arson attack on judge Oleksandr Dzhaburiya's car in Odessa. The press service of the court in which Dzhabiriya is working stated that the incident was linked to the judge's professional activity.;Odesa
33;The Historic Centre of Odesa;UKR1812;2018-02-23;Violence against civilians;Attack;2.35;0;On 23 February 2018, an unknown person sprayed pepper gas in the face of Odessa regional councillor.;Odesa
33;The Historic Centre of Odesa;UKR2245;2018-03-07;Strategic developments;Disrupted weapons use;2.35;0;Weapons seizure: On 7 March 2018, the Security Service of Ukraine has exposed an extensive network used to trade in arms brought from the security operation in Donbass, organized by resident of Uman, Cherkasy Region. The suspect was detained while receiving another parcel with a pistol. Law enforcers found two Nagan pistols, a Kalashnikov rifle and various types of ammunition while searching his flat in Odessa Region.;Odesa
33;The Historic Centre of Odesa;UKR2656;2018-03-24;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 24 March 2018, unidentified individuals tried to set up a fire at the Polish cultural centre Poska Nuta in Odessa. Fire slightly damaged the door of the cultural centre.;Odesa
33;The Historic Centre of Odesa;UKR2890;2018-03-29;Strategic developments;Disrupted weapons use;2.35;0;Weapons seizure: Around 29 March 2018, the SBU uncovered an illegal channel of arms trade in Odessa Region allegedly organised by a local resident receiving the arms from Donbass. Pistols, grenades and ammunition were seized from him during the search.;Odesa
33;The Historic Centre of Odesa;UKR3188;2018-04-07;Strategic developments;Disrupted weapons use;2.35;0;Weapons seizure: Around 7 April 2018 (as reported), the Security Service of Ukraine jointly with the police seized a large arsenal of weapons and ammunition in Odessa. While conducting 11 searches, law enforcers seized a Makarov pistol, two Walther pistols, a Mosin rifle, a machine-pistol, a Zbroyar Z-10 carbine, more than 1,000 rounds of ammunition of various calibres, and semi manufactures for producing improvised firearms.;Odesa
33;The Historic Centre of Odesa;UKR36739;2018-04-25;Violence against civilians;Attack;2.35;0;On 25 April 2018, unidentified individuals attacked and beat the deputy head of the department of consumer market development of the city council in Odessa.;Odesa
33;The Historic Centre of Odesa;UKR4162;2018-05-01;Violence against civilians;Attack;2.35;0;On 1 May 2018, a former head of the Odessa regional branch of the Ukrainian far-right Right Sector party, Serhiy Sternenko, was attacked with a rubber-bullet pistol. Sternenko was shot in the head, but his life is out of danger. Two suspects are detained during police investigation of the attack.;Odesa
33;The Historic Centre of Odesa;UKR4202;2018-05-02;Violence against civilians;Attack;2.35;0;On 2 May 2018, unidentified 'radicals' beat up a man who was laying flowers during the so-called march of Ukrainian order in central Odessa commemorating deadly fire in Odessa on 2 May 2014.;Odesa
33;The Historic Centre of Odesa;UKR4267;2018-05-04;Strategic developments;Disrupted weapons use;2.35;0;Weapons seizure: Around 4 May 2018, while performing an antiterrorist raid in Odessa, border guards and police officers discovered an arsenal of firearms, including automatic, cold weapons and about 5,000 rounds of ammunition of different calibres.;Odesa
33;The Historic Centre of Odesa;UKR4351;2018-05-06;Violence against civilians;Attack;2.35;0;On 6 May 2018, in Odessa, a woman was attacked by an unknown young man, accompanied by another man, who called her a 'separatist' and struck her face twice, cutting her upper lip. The woman was subsequently transported to a hospital.;Odesa
33;The Historic Centre of Odesa;UKR5196;2018-05-24;Violence against civilians;Attack;2.35;1;On 24 May 2018, two men armed with knifes attacked the former leader of the Odessa branch of the Right Sector Serhiy Sternenko. Serhiy Sternenko killed one of the attackers while defending himself.;Odesa
33;The Historic Centre of Odesa;UKR5708;2018-06-05;Violence against civilians;Attack;2.35;0;On 5 June 2018, an unidentified attacker shot the Chornomorsk city council official several times with an automatic pistol in Odessa oblast, Ukraine.;Odesa
33;The Historic Centre of Odesa;UKR5707;2018-06-05;Violence against civilians;Attack;2.35;0;On 5 June 2018, two men armed with knives attacked a leader of Odessa Automaidan and a member of the Public Control Council of the National Anti-Corruption Buro Vitalii Ustymenko in Odessa, Ukraine. Vitalii received a puncture wound, a stab wound, a head injury and a concussion.;Odesa
33;The Historic Centre of Odesa;UKR5838;2018-06-08;Violence against civilians;Attack;2.35;0;On 8 June 2018, three unidentified perpetrators knocked of the feet and beat a journalist Kostyantyn Hrechanyy in Odessa, Ukraine.;Odesa
33;The Historic Centre of Odesa;UKR6505;2018-06-24;Explosions/Remote violence;Remote explosive/landmine/IED;2.35;0;On 24 June 2018, an explosive device planted in a car exploded in Odessa, Ukraine. One civilian was wounded.;Odesa
33;The Historic Centre of Odesa;UKR7284;2018-07-16;Violence against civilians;Attack;2.35;0;On 16 July 2018, two members of the local municipal guard police forces pepper sprayed and beat three journalists in Odessa.;Odesa
33;The Historic Centre of Odesa;UKR34192;2018-08-02;Violence against civilians;Attack;2.35;0;On 2 August 2018, in an apparent planned attack, a lorry deliberately crashed into a car occupied by two activists, including a journalist and leader of the People's Movement of Ukraine and an anti-corruption activist, in Odessa. The lorry driver escaped with an accomplice on a motorbike waiting nearby. No injuries were reported.;Odesa
33;The Historic Centre of Odesa;UKR33428;2018-08-21;Violence against civilians;Attack;2.35;0;On 21 August 2018, in Odessa, an unidentified individual approached a car of a deputy head of a communal government services provider and shot at him several times. The victim was hospitalised.;Odesa
33;The Historic Centre of Odesa;UKR8979;2018-09-05;Violence against civilians;Attack;2.35;0;On 5 September 2018, in Odessa, unidentified person shot with small firearms at renown activist Andriy Vagapov, the victim sustained injures to his legs and was hospitalized. Vagapov is a lawyer and member of public coordination council of National Police in Odessa Region.;Odesa
33;The Historic Centre of Odesa;UKR9019;2018-09-06;Strategic developments;Change to group/activity;2.35;0;On 6 September 2018, in Odessa, Police and SBU found stash of 18 ground-to-air rockets as an outcome of a special operation.;Odesa
33;The Historic Centre of Odesa;UKR9706;2018-09-22;Violence against civilians;Attack;2.35;0;On 22 September 2018, a prominent pro-Ukrainian activist, who heads local branch of Strength of People Party, was shot and badly wounded by an unidentified man in Odessa.;Odesa
33;The Historic Centre of Odesa;UKR32800;2018-09-26;Strategic developments;Looting/property destruction;2.35;0;On 26 September 2018, unidentified individuals set fire to a car of a deputy of the regional state administration from the Opposition Bloc party near Odessa. No injuries were reported.;Odesa
33;The Historic Centre of Odesa;UKR38231;2018-10-06;Violence against civilians;Attack;2.35;0;On 6 October 2018, unidentified individuals fired a shotgun several times at the car of an AutoMaidan activist in Odessa. The activist was injured.;Odesa
33;The Historic Centre of Odesa;UKR15059;2019-01-21;Explosions/Remote violence;Remote explosive/landmine/IED;2.35;0;On 21 January 2019, an explosive device went off near a restaurant in Odessa, Ukraine, wounding one man.;Odesa
33;The Historic Centre of Odesa;UKR28233;2019-02-17;Strategic developments;Looting/property destruction;2.35;0;On 17 February 2019, unidentified individuals set fire to the car of an activist fighting against illegal construction in Odessa. The car burned down, the house of the activist was damaged, no injuries were reported.;Odesa
33;The Historic Centre of Odesa;UKR16199;2019-02-17;Strategic developments;Looting/property destruction;2.35;0;On 17 February 2019, unidentified persons set fire to a car of an activist who protests against illegal construction in Odessa. A door of his house caught fire from the car. No injuries or fatalities were reported.;Odesa
33;The Historic Centre of Odesa;UKR16816;2019-03-05;Strategic developments;Looting/property destruction;2.35;0;On 5 March 2019, unidentified individuals set fire to a car of a Bilhorod-Dnistrovskyy district councillor in Odessa. No injuries or fatalities were reported. The councillor believes that the arson is linked to his activities aimed at protecting the seaside in the resort village of Zatoka.;Odesa
33;The Historic Centre of Odesa;UKR16922;2019-03-07;Strategic developments;Disrupted weapons use;2.35;0;As reported on 7 March, the police seized five hand grenades, a hand anti-tank grenade, an AKM rifle, 58 rounds of assorted ammunition and a silencer from a man in Odessa.;Odesa
33;The Historic Centre of Odesa;UKR17814;2019-03-26;Strategic developments;Disrupted weapons use;2.35;0;As reported on 26 March, the Security Service of Ukraine seized weapons, including 36 missiles, RPG-7, RPG-18 and RPG-22 grenade launchers, TM-62M anti-tank mines, MON-100 anti-personnel mines and 200kg of TNT slabs, from an armed group in Odessa.;Odesa
33;The Historic Centre of Odesa;UKR17990;2019-03-30;Violence against civilians;Attack;2.35;0;On 30 March 2019, after a car hit three National Guard soldiers in Odessa, killing one of them and severely wounding the other two, an unidentified man approached the victims and started beating them [fatality not coded being a result of a road accident].;Odesa
33;The Historic Centre of Odesa;UKR25754;2019-04-17;Violence against civilians;Attack;2.35;0;On 17 April 2019, about 20-30 people attacked a weigh station at the entry to Odessa after the power was cut off around it. They beat with bats and shot rifles at four road inspectors and about 10 members of the Ukrainian Transport Union. Five people were injured, two of them were in critical condition.;Odesa
33;The Historic Centre of Odesa;UKR35245;2019-06-01;Violence against civilians;Attack;2.35;0;On 1 June 2019, police officers severely beat two Ukrainian citizens in Odessa in an attempt to elicit a confession.;Odesa
33;The Historic Centre of Odesa;UKR23175;2019-07-16;Violence against civilians;Attack;2.35;0;On 16 July 2019, a man was shot in his leg by a soldier in a restricted area of an anti-aircraft missile battalion in Odessa. The man, who allegedly attempted to steal technical equipment, sprayed tear gas when he saw soldiers approaching and tried to run away.;Odesa
33;The Historic Centre of Odesa;UKR27064;2019-10-17;Violence against civilians;Attack;2.35;0;On 17 October 2019, two people beat a deputy of a town council in Odessa, the deputy sought medical assistance.;Odesa
33;The Historic Centre of Odesa;UKR29217;2019-11-20;Strategic developments;Looting/property destruction;2.35;0;On 20 November 2019, unidentified individuals set fire to a private car of a police officer outside a police department in Odessa. The car was damaged, no injuries were reported.;Odesa
33;The Historic Centre of Odesa;UKR29470;2019-11-26;Strategic developments;Looting/property destruction;2.35;0;On 26 November 2019, an unidentified individual set fire to a private car of the acting head of the border patrol in Odessa. The car was destroyed, no injuries or fatalities were reported.;Odesa
33;The Historic Centre of Odesa;UKR30342;2019-12-01;Violence against civilians;Attack;2.35;0;On 1 December 2019, an unidentified individual sprayed with pepper spray and beat a local journalist near his block of flats in Odessa. The same journalist was shot at in 2012 and abducted in 2014.;Odesa
33;The Historic Centre of Odesa;UKR30439;2019-12-16;Strategic developments;Looting/property destruction;2.35;0;On 16 December 2019, an unidentified individual set fire to a car in Odessa belonging to a regional council deputy closely affiliated with the city mayor. No injuries were reported.;Odesa
33;The Historic Centre of Odesa;UKR30542;2019-12-18;Strategic developments;Looting/property destruction;2.35;0;On 18 December 2019, two unidentified individuals set fire to a shop in Odessa belonging to a regional council deputy closely affiliated with the city mayor. No injuries were reported.;Odesa
33;The Historic Centre of Odesa;UKR32540;2020-02-03;Violence against civilians;Attack;2.35;1;As reported on 3 February, in Odessa, prison guards let two convicts into another prisoner's cell and did not intervene when they started beating him. After that, the guards put the beaten man in a solitary confinement where he died from injuries.;Odesa
33;The Historic Centre of Odesa;UKR35481;2020-04-03;Strategic developments;Looting/property destruction;2.35;0;On 3 April 2020, unidentified individuals set fire to a car of an activist of Right Sector and a nationalist movement 'Street Front' in Odessa. The victims claims that the arson is connected to his activism.;Odesa
33;The Historic Centre of Odesa;UKR38247;2020-06-11;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 11 June 2020, unidentified individuals set fire to the car of an attorney in Odessa who was defending a suspect in the acid attack on activist Kateryna Handziuk. No injuries were reported.;Odesa
33;The Historic Centre of Odesa;UKR39405;2020-07-09;Violence against civilians;Attack;2.35;0;On 9 July 2020, an unidentified individual attacked an activist in Odessa. The victim was hospitalised with concussion and light injuries. He connects the attack with his active participation in protests against the construction in the coastal areas of the city.;Odesa
33;The Historic Centre of Odesa;UKR40078;2020-08-04;Violence against civilians;Attack;2.35;0;On 4 August 2020, unidentified individuals threw several grenades at a car of the head of the local branch of an anti-corruption NGO in Odessa. No injuries were reported.;Odesa
33;The Historic Centre of Odesa;UKR41084;2020-10-21;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 21 October 2020, unidentified individuals destroyed two campaigning tents of the European Solidarity party in Odessa.;Odesa
33;The Historic Centre of Odesa;UKR41293;2020-11-21;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 21 November 2020, unidentified individuals broke the windows and set fire to a car of an activist in Odessa. The activist previously received threats for his participation in demonstrations against illegal construction in the city. No injuries were reported.;Odesa
33;The Historic Centre of Odesa;UKR45778;2021-06-18;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 18 June 2021, unidentified individuals set fire to the activist's garage in Odessa. As a consequence, only the vehicle was damaged. Police officers assume that it was connected to the victim's anti-corruption activities.;Odesa
33;The Historic Centre of Odesa;UKR49064;2021-11-05;Violence against civilians;Attack;2.35;0;On 5 November 2021, unidentified people attacked a deputy of one of the territorial communities in Odessa region. The victim was hospitalized.;Odesa
33;The Historic Centre of Odesa;UKR276425;2021-12-15;Strategic developments;Looting/property destruction;2.35;0;Property destruction: On 15 December 2021, an unemployed resident from the Transnistrian region of Moldova, recruited by Russian special services (coded as FSB) set fire to the KamAZ military vehicle on the territory of the military unit of the Armed Forces of Ukraine in Odesa, Odesa. The man was convicted to 8 years of prison in 2022.;Odesa
33;The Historic Centre of Odesa;UKR52195;2022-02-24;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 24 February 2022, the military forces of Russia launched a rocket attack on Odesa, starting full-scale aggression against Ukraine. There were no injuries or fatalities.;Odesa
33;The Historic Centre of Odesa;UKR52196;2022-02-24;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;22;On 24 February 2022, military forces of Russia launched a rocket attack on the different districts of the city and the Military base of the National Guard in Odesa. As a result of the shelling, 22 servicemen were killed.;Odesa
33;The Historic Centre of Odesa;UKR52253;2022-02-25;Battles;Armed clash;2.35;0;On 25 February 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces near Odesa. Injuries or fatalities unknown.;Odesa
33;The Historic Centre of Odesa;UKR236660;2022-02-25;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 25 February 2022, Ukrainian forces shot down a Russian drone in the outskirts of Odesa city, Odesa. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR52573;2022-03-02;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 2 March 2022, Russian troops fired a missile at the area near the international airport of Odesa. Injuries or fatalities are unknown.;Odesa
33;The Historic Centre of Odesa;UKR52710;2022-03-04;Explosions/Remote violence;Remote explosive/landmine/IED;2.35;0;On 4 March 2022, a bridge that connects Transnistria and Odesa region was blown up by presumably Ukrainian forces to prevent the Russian military forces from attacking Ukraine from Transnistria.;Odesa
33;The Historic Centre of Odesa;UKR52808;2022-03-05;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 5 March 2022, Ukrainian air defence forces shot down two Russian fighter planes in the Odesa region. The pilots were captured and taken for interrogation.;Odesa
33;The Historic Centre of Odesa;UKR151744;2022-03-05;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 5 March 2022, Ukrainian air defense forces shot down a Russian Mi-24 attack helicopter near Odesa (Odesa region). Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR53685;2022-03-17;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 17 March 2022, Ukrainian forces shot down a Russian Orlan-10 drone near Odesa.;Odesa
33;The Historic Centre of Odesa;UKR53508;2022-03-18;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 18 March 2022, Ukrainian air defense shot down a Fokus Russian guided missile in the Odesa oblast. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR53509;2022-03-18;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 18 March 2022, Ukrainian air defense shot down Russian drones in Odesa.;Odesa
33;The Historic Centre of Odesa;UKR54195;2022-03-21;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 21 March 2022, Russian troops shelled a residential area of Odesa, causing damage to houses. There were no civilian casualties.;Odesa
33;The Historic Centre of Odesa;UKR54251;2022-03-21;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 21 March 2022, Ukrainian forces hit a Russian warship using a multiple rocket launcher system near Odesa. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR54216;2022-03-22;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 22 March 2022, the Russian military forces fired five missiles from the sea at the Odesa region. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR53991;2022-03-22;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 22 March 2022, Ukrainian forces destroyed Russian spying drones in Odesa.;Odesa
33;The Historic Centre of Odesa;UKR54217;2022-03-24;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 24 March 2022, Russian forces fired five shots from naval artillery in the Black Sea on Odesa region. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR53987;2022-03-24;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 24 March 2022, the Ukrainian air defense forces shot down a Russian missile in the Odesa region.;Odesa
33;The Historic Centre of Odesa;UKR54250;2022-03-24;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 24 March 2022, Ukrainian forces shot down a Russian helicopter in the Odesa region. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR53992;2022-03-25;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 25 March 2022, Ukrainian forces shot down a Russian drone and three guided missiles fired from ships in Odesa region.;Odesa
33;The Historic Centre of Odesa;UKR54829;2022-03-27;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 27 March 2022, Russian forces fired two missiles on Odesa. There were no casualties.;Odesa
33;The Historic Centre of Odesa;UKR54827;2022-03-28;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 28 March 2022, the Ukrainian air defense forces shot down a Russian missile over Odesa.;Odesa
33;The Historic Centre of Odesa;UKR149655;2022-03-29;Explosions/Remote violence;Remote explosive/landmine/IED;2.35;2;On 29 March 2022, two civilians were killed in an explosion as they drove a car into a mined territory along the coast of a Black Sea in Odesa (Odesa). The mines were likely planted by Ukrainian forces to prevent the Russian military landing.;Odesa
33;The Historic Centre of Odesa;UKR54828;2022-04-01;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 1 April 2022, Russian forces fired 3 Iskander missiles at the Odesa district. Critical infrastructure was hit. There were unspecified casualties.;Odesa
33;The Historic Centre of Odesa;UKR55060;2022-04-03;Explosions/Remote violence;Air/drone strike;2.35;0;On 3 April 2022, Russian forces carried out air strikes and launched rockets from the sea at Odesa. Fuel factory and civilian infrastructure were damaged. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR55105;2022-04-04;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 4 April 2022, Russian forces launched a missile attack on Odesa, hitting an oil storage tank and refinery. One of the missiles was intercepted. There were no casualties.;Odesa
33;The Historic Centre of Odesa;UKR55317;2022-04-07;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 7 April 2022, Russian forces shelled the Odesa region from the sea as a result of which infrastructure was damaged. Casualties unknown. [coded to Odesa as the exact location is unknown];Odesa
33;The Historic Centre of Odesa;UKR55399;2022-04-08;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;3;On 8 April 2022, in the morning, Russian forces fired 3 Bastion guided missiles from Crimea towards two civilian infrastructure objectives near Odesa. Fatalities and injuries reported. Unspecified fatalities coded as 3. In the evening, Russian force fired missiles near Odesa, causing no casualties.;Odesa
33;The Historic Centre of Odesa;UKR55481;2022-04-09;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 9 April 2022, Russian forces launched rockets at Odesa region (coded to Odesa). Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR55770;2022-04-14;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 14 April 2022, Ukrainian forces shot down a Russian Orlan-10 drone in the Odesa region. No casualties. (coded to Odesa as the exact location is unknown);Odesa
33;The Historic Centre of Odesa;UKR55843;2022-04-15;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 15 April 2022, Ukrainian air defense intercepted a Russian recon drone and a missile, which exploded mid-air, in Odesa oblast. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR71414;2022-04-16;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 16 April 2022, Russian forces launched rocket and missile attacks on the Black Sea port of Odesa in the Odesa region. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR56060;2022-04-18;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 18 April 2022, Ukrainian forces shot down a Russian drone in the Odesa region (coded to Odesa as the exact location is unknown).;Odesa
33;The Historic Centre of Odesa;UKR56061;2022-04-18;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 18 April 2022, Russian forces shelled Odesa. Casualties unknown.;Odesa
