id,category,name,author,type,date,year_incident,place_incident,google_maps_link,circumstances,url
1579,Ceramic products 2,Red-figured black-lacquered oinochoya. The complex of the trisna.,,Ceramic products,3rd quarter of the IV century BC,2017,"Monument of archeology ""Hospital Mound""","https://maps.google.com/?q=45.325132, 36.450248&ll=45.325132, 36.450248&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1579
1582,Ceramic products 2,Сup,,Ceramic products,І century BC,2017-2018,"Object of archeology ""group of burial mounds Cement Slobidka""","https://maps.google.com/?q=45.327149, 36.464731&ll=45.327149, 36.464731&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1582
1576,Ceramic products 2,Ceramic alabaster from the trizna complex. Northern part,,Ceramic products,3rd quarter of the IV century BC,2017,"Monument of archeology ""Hospital Mound""","https://maps.google.com/?q=45.325132, 36.450248&ll=45.325132, 36.450248&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1576
1574,Ceramic products 2,Figurative vessel in the form of a leg dressed in a cothurn,,Ceramic products,I-II century AD,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1574
1577,Ceramic products 2,Ask red-figure black lacquer. Comp. trance,,Ceramic products,3rd quarter of the IV century BC,2017,"Monument of archeology ""Hospital Mound""","https://maps.google.com/?q=45.325132, 36.450248&ll=45.325132, 36.450248&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1577
1580,Ceramic products 2,Black-gloss salt shaker with graffito. Funeral complex.,,Ceramic products,3rd quarter of the IV century BC,2017,"Monument of archeology ""Hospital Mound""","https://maps.google.com/?q=45.325132, 36.450248&ll=45.325132, 36.450248&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1580
1581,Ceramic products 2,Kanfar red-figure with a scene of dancing maenads and satyrs. Delirium complex.,,Ceramic products,3rd quarter of the IV century BC,2017,"Monument of archeology ""Hospital Mound""","https://maps.google.com/?q=45.325132, 36.450248&ll=45.325132, 36.450248&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1581
1578,Ceramic products 2,Ask red-figure black lacquer. Delirium complex.,,Ceramic products,3rd quarter of the IV century BC,2017,"Monument of archeology ""Hospital Mound""","https://maps.google.com/?q=45.325132, 36.450248&ll=45.325132, 36.450248&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1578
1565,Ceramic products 2,Table amphora from Berezan settlement,,Ceramic products,century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1565
1573,Ceramic products 2,Figured vessel in the form of an actor in a theater mask,,Ceramic products,I-II century AD,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1573
1572,Ceramic products 2,Antique Dish,,Ceramic products,VI century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1572
1564,Ceramic products 2,Oinahoya painted from Berezan settlement,,Ceramic products,,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1564
1568,Ceramic products 2,Kanfar,,Ceramic products,ІІІ century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1568
1566,Ceramic products 2,Ionian painted table amphora,,Ceramic products,VI century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1566
1570,Ceramic products 2,Figured vessel in the form of the bust of an African girl,,Ceramic products,end of the I century AD,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1570
1571,Ceramic products 2,Antique Plate,,Ceramic products,I century BC - I century AD,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1571
1569,Ceramic products 2,Kanfar,,Ceramic products,ІІ century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1569
1567,Ceramic products 2,Hydria from Berezan settlement,,Ceramic products,VI century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1567
1557,Ceramic products 2,A fragment of a red-figure kilik,,Ceramic products,second half of the V century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1557
1559,Ceramic products 2,Balsamarius from Olbia,,Ceramic products,ІІ century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1559
1555,Ceramic products 2,A fragment of a pythos with a Silenus mask,,Ceramic products,IV - ІІІ century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1555
1554,Ceramic products 2,Cup from the settlement Zolotoy Mys,,Ceramic products,I century AD,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1554
1563,Ceramic products 2,Black-lacquered kilik from Olbia,,Ceramic products,first half of the V century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1563
1558,Ceramic products 2,Red-breasted pelica from Olbia,,Ceramic products,І-ІІ century AD,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1558
1560,Ceramic products 2,Ask of the Ionian culture,,Ceramic products,VI century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1560
1561,Ceramic products 2,Black-figure ascus of the Ionian culture,,Ceramic products,VI century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1561
1562,Ceramic products 2,Kilik from Berezan settlement,,Ceramic products,VI century BC,2022,Kherson Local History Museum,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en",It was taken out of the Kherson Local History Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/1562
4003,Glass objects,Cup with oval ornamentation,,Glass objects,IV century AD,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/4003
5390,Glass objects,Lead mirror frame,,Glass objects,II-III century,2021-2023,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5390
4001,Glass objects,Glass tumbler,,Glass objects,III century AD,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/4001
5350,Glass objects,Glass bead collection,,Glass objects,IV century,2021-2023,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5350
4080,Glass objects,Glass vessel,,Glass objects,,2017,"Archaeological site ""11th kilometre settlement""","https://maps.google.com/?q=45.31826212959023, 36.34215051372204&ll=45.31826212959023, 36.34215051372204&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/4080
5391,Glass objects,Glass mirror fragments,,Glass objects,II-III century,2021-2023,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5391
5349,Glass objects,Collection of glass balsamaria,,Glass objects,IV century,2021-2023,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5349
4002,Glass objects,Glass flask,,Glass objects,IV century AD,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/4002
3931,Glass objects,Glass Bracelets,,Glass objects,VI-XV century AD,2018,"Archaeological site ""Horzuvyta Fortress""","https://maps.google.com/?q=44.55105580089649, 34.2980288316081&ll=44.55105580089649, 34.2980288316081&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3931
3950,Glass objects,A collection of glass and metal products,,Glass objects,"V–IIІ century BC, І - first q. ХХ century AD",2021-2023,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3950
3884,Glass objects,Glass vessel,,Glass objects,II century AD,2021-2023,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3884
3769,Glass objects,Glass vessel,,Glass objects,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3769
1622,Glass objects,Collection of glass jugs,,Glass objects,End of the Ist - first half of the II century AD,2018,"Object of archeology ""Frontove-3 burial ground""","https://maps.google.com/?q=44.667211, 33.716971&ll=44.667211, 33.716971&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1622
1615,Glass objects,Glass Cup with Greek inscription - I will win,,Glass objects,end of the 1st - first half of the 2nd century AD,2018,"Object of archeology ""Frontove-3 burial ground""","https://maps.google.com/?q=44.667211, 33.716971&ll=44.667211, 33.716971&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1615
3757,Glass objects,Pin pommel,,Glass objects,І century BC - IV century AD,2019,Archaeological site Settlement Kara-Tobe,"https://maps.google.com/?q=45.1390519152137, 33.519241097642286&ll=45.1390519152137, 33.519241097642286&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3757
3768,Glass objects,Glass vessel,,Glass objects,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3768
1600,Glass objects,Glass gutus from the southern suburb of Chersonesos Tauride,,Glass objects,II century BC,2021-2022,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1600
3756,Glass objects,Glass unguentarium,,Glass objects,І-II century AD,2019,"Monument of archeology ""Settlement Artesian""","https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3756
3859,Glass objects,A collection of glass and metal products,,Glass objects,XII - XIV century AD,2021-2023,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3859
3644,Glass objects,Glass balsamarium,,Glass objects,IV century BC,2021-2023,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3644
1598,Glass objects,Syrian glass bracelet,,Glass objects,IV-VII century AD,2021-2022,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1598
1599,Glass objects,Syrian glass vessel,,Glass objects,II century AD,2021-2022,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1599
1596,Glass objects,The glass balsam,,Glass objects,І-ІІI century AD,2021-2022,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/1596
3860,Wood products,A collection of wood products,,Wood objects,XII - XIV century AD,2021-2023,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3860
5309,Graphics,Saint Joseph (from Guido Reni) / Sviatyi Yosyp (z Gvido Reni),Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5309
4869,Graphics,Kherson. Dock construction / Kherson.Budivnytsvo dokiv,Petro Karnaukh,Graphics,1964,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4869
5308,Graphics,Saint Christopher (from Mark Antony) / Sviatyi Khrystofor (z Marka Antonia),Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5308
4766,Graphics,In the Poltava region / Na Poltavsнснyni,Vasyl Mironenko,Graphics,1952,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4766
4749,Graphics,Night over the sea / Nich nad morem,Rim Tagirov,Graphics,XX century AD,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4749
5307,Graphics,Two Landsknechts / Dva landsknekhta,Mykola Mosolov,Graphics,1885,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5307
5306,Graphics,Wooden shed in the forest (own drawing) / Derevianyi sarai v lisi (vlasnyi maliunok),Mykola Mosolov,Graphics,1895,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5306
5305,Graphics,Three sheds on the roadside (own drawing) / Try sarai na uzlissi (vlasnyi maliunok),Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5305
5290,Graphics,The only consolation / Yеdyna vtikнa,Boris Shats,Graphics,1964,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5290
4727,Graphics,Ship repair yard / Sudoremontnyi zavod,Ivan Botko,Graphics,1971,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4727
5302,Graphics,Thatched barn / Sarai z solomianym dakhom,Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5302
5304,Graphics,Dutch soldier / Holandskii soldat,Mykola Mosolov,Graphics,1885,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5304
5299,Graphics,Barn in the forest. Peasant barn / Sarai v lisi. Selianska klunia,Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5299
5300,Graphics,Landsknecht / Landsknekht,Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5300
5298,Graphics,Three peasant barns / Try selianskykh sarai,Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5298
5303,Graphics,Two hunters of the 16th century (own drawing) / Dva myslyvtsi 16st (vlasnyi maliunok),Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5303
5301,Graphics,Barn in the forest,Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5301
5297,Graphics,Old barn / Staryi Sarai,Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5297
5295,Graphics,Landsknecht with halberd / Landsknekht z alebardoiu,Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5295
5296,Graphics,Rural russian hut / Silska rosiiska khata,Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5296
5285,Graphics,"On the way to the grave of T.H. Shevchenko. From the series ""Kaniv"" / Po dorozi do mohyly T.H. Sнevcнenka. Iz serii ""Kaniv""",Alexey Fishchenko,Graphics,1957,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5285
5284,Graphics,"Night Witch. From the series ""Kaniv"" / Nicн-Cyarivnytsia. Iz serii ""Kaniv""",Alexey Fishchenko,Graphics,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5284
5294,Graphics,"Schemer (From the picture ""In Schwartz"") / Skhymnyk (Z kartyny V. Shvartsa)",Mykola Mosolov,Graphics,Second half of the 19th century.,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5294
