id,category,name,author,type,date,year_incident,place_incident,google_maps_link,circumstances,url,original_name,date_normalized,year_for_timeline
3773,Ceramic products 2,A fragment of earthenware with maker's marks 4,,Ceramic products,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3773,,ХІХ - first q. ХХ century AD,
3823,Ceramic products 2,A collection of amphora fragments with stamps,,Ceramic products,IV–II century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3823,,-301--100 BC,
3825,Ceramic products 2,A collection of fragments of terracotta and spinning-wheel lamps and weaver's sinkers,,Ceramic products,"V–IIІ century BC, XIII–XIV century AD",,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3825,,-1201--1300 BC,-1251.0
3824,Ceramic products 2,A collection of amphora fragments with stamps,,Ceramic products,"V–IIІ century BC, X–XIII century AD",,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3824,,-901--1200 BC,
3822,Ceramic products 2,A collection of tile fragments with stamps,,Ceramic products,"IX–XIII, ХІХ - first q. ХХ century AD",,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3822,,"IX–XIII, ХІХ - first q. ХХ century AD",
3814,Ceramic products 2,Watering bowl,,Ceramic products,VI-XV century AD,2018,"Archaeological site ""Horzuvyta Fortress""","https://maps.google.com/?q=44.55105580089649, 34.2980288316081&ll=44.55105580089649, 34.2980288316081&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3814,,501-1500,
3772,Ceramic products 2,A fragment of earthenware with maker's marks 3,,Ceramic products,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3772,,ХІХ - first q. ХХ century AD,
3813,Ceramic products 2,A collection of sacrificial objects,,Ceramic products,V–IV century BC,2017,"Archaeological site""Settlement Kosh-Kuyu""","https://maps.google.com/?q=45.29226039275544, 36.24056590674747&ll=45.29226039275544, 36.24056590674747&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3813,,-401--300 BC,
3778,Ceramic products 2,Ink cartridge cover,,Ceramic products,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3778,,ХІХ - first q. ХХ century AD,
3764,Ceramic products 2,Vessel (makitra),,Ceramic products,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3764,,ХІХ - first q. ХХ century AD,
3763,Ceramic products 2,A mark at the bottom of the Megara thicket,,Ceramic products,І century BC - IV century AD,2020,Archaeological site Settlement Kara-Tobe,"https://maps.google.com/?q=45.1390519152137, 33.519241097642286&ll=45.1390519152137, 33.519241097642286&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3763,,-301--300 BC,
3770,Ceramic products 2,A fragment of earthenware with maker's marks 1,,Ceramic products,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3770,,ХІХ - first q. ХХ century AD,
3759,Ceramic products 2,The handle of the Rhodian amphora with a claim,,Ceramic products,І century BC - IV century AD,2019,Archaeological site Settlement Kara-Tobe,"https://maps.google.com/?q=45.1390519152137, 33.519241097642286&ll=45.1390519152137, 33.519241097642286&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3759,,-301--300 BC,
3766,Ceramic products 2,Ceramic plate,,Ceramic products,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3766,,ХІХ - first q. ХХ century AD,
3767,Ceramic products 2,Earthenware plate,,Ceramic products,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3767,,ХІХ - first q. ХХ century AD,
3771,Ceramic products 2,A fragment of earthenware with maker's marks 2,,Ceramic products,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3771,,ХІХ - first q. ХХ century AD,
3762,Ceramic products 2,Plastic figurine in the form of a dolphin,,Ceramic products,І century BC - IV century AD,2020,Archaeological site Settlement Kara-Tobe,"https://maps.google.com/?q=45.1390519152137, 33.519241097642286&ll=45.1390519152137, 33.519241097642286&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3762,,-301--300 BC,
3765,Ceramic products 2,Ceramic vessel,,Ceramic products,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3765,,ХІХ - first q. ХХ century AD,
3761,Ceramic products 2,Amphora fragment with graffiti,,Ceramic products,І century BC - IV century AD,2020,Archaeological site Settlement Kara-Tobe,"https://maps.google.com/?q=45.1390519152137, 33.519241097642286&ll=45.1390519152137, 33.519241097642286&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3761,,-301--300 BC,
3743,Ceramic products 2,Amphora handle with stamp,,Ceramic products,IІ century BC,2020,Monument of archeology Ancient settlement of Parthenium,"https://maps.google.com/?q=45.361474923469096, 36.60479399140738&ll=45.361474923469096, 36.60479399140738&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3743,,IІ century BC,
3744,Ceramic products 2,Form for making a thicket,,Ceramic products,IІ century BC,2020,Monument of archeology Ancient settlement of Parthenium,"https://maps.google.com/?q=45.361474923469096, 36.60479399140738&ll=45.361474923469096, 36.60479399140738&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3744,,IІ century BC,
3753,Ceramic products 2,Single horn red lacquer lamp,,Ceramic products,І-II century AD,2019,"Monument of archeology ""Settlement Artesian""","https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3753,,101-200,
3745,Ceramic products 2,The wall of the red-figure skyphos,,Ceramic products,V century BC,2020,Monument of archeology Ancient settlement of Parthenium,"https://maps.google.com/?q=45.361474923469096, 36.60479399140738&ll=45.361474923469096, 36.60479399140738&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3745,,-401--400 BC,
3733,Ceramic products 2,Plaster pot of the Bronze Age,,Ceramic products,IІ millennium BC,2017,Archaeological site Settlement Lugove North-West 2,"https://maps.google.com/?q=45.241923266301896, 35.71306819074564&ll=45.241923266301896, 35.71306819074564&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3733,,IІ millennium BC,
3748,Ceramic products 2,Clay model of a trireme,,Ceramic products,IІ century BC,2020,Monument of archeology Ancient settlement of Parthenium,"https://maps.google.com/?q=45.361474923469096, 36.60479399140738&ll=45.361474923469096, 36.60479399140738&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3748,,IІ century BC,
3754,Ceramic products 2,Red lacquer jar,,Ceramic products,І-II century AD,2019,"Monument of archeology ""Settlement Artesian""","https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3754,,101-200,
3747,Ceramic products 2,Fragmented black lacquer plate,,Ceramic products,IІ century BC,2020,Monument of archeology Ancient settlement of Parthenium,"https://maps.google.com/?q=45.361474923469096, 36.60479399140738&ll=45.361474923469096, 36.60479399140738&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3747,,IІ century BC,
3752,Ceramic products 2,Red lacquer bowl,,Ceramic products,І-II century AD,2019,"Monument of archeology ""Settlement Artesian""","https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3752,,101-200,
3732,Ceramic products 2,Plaster pot of the Bronze Age,,Ceramic products,IІ millennium BC,2017,Archaeological site Settlement Lugove North-West 2,"https://maps.google.com/?q=45.241923266301896, 35.71306819074564&ll=45.241923266301896, 35.71306819074564&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3732,,IІ millennium BC,
3724,Ceramic products 2,Fragmented closed gray clay lamp,,Ceramic products,IV century BC,2019,Necropolis of the ancient settlement of Feodosia,"https://maps.google.com/?q=45.01362242503266, 35.3967061289208&ll=45.01362242503266, 35.3967061289208&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3724,,-301--300 BC,
3720,Ceramic products 2,Fragment of a black lacquer bowl,,Ceramic products,IV-III century BC,2019,Necropolis of the ancient settlement of Feodosia,"https://maps.google.com/?q=45.01362242503266, 35.3967061289208&ll=45.01362242503266, 35.3967061289208&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3720,,-301--200 BC,
3723,Ceramic products 2,Fragments of a red clay table jug,,Ceramic products,IV century BC,2019,Necropolis of the ancient settlement of Feodosia,"https://maps.google.com/?q=45.01362242503266, 35.3967061289208&ll=45.01362242503266, 35.3967061289208&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3723,,-301--300 BC,
3728,Ceramic products 2,The crown of a stucco pot of the Bronze Age,,Ceramic products,IІ millennium BC,2017,Archaeological site Settlement Lugove North-West 2,"https://maps.google.com/?q=45.241923266301896, 35.71306819074564&ll=45.241923266301896, 35.71306819074564&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3728,,IІ millennium BC,
3722,Ceramic products 2,Fragment of a black lacquer bowl,,Ceramic products,IV century BC,2019,Necropolis of the ancient settlement of Feodosia,"https://maps.google.com/?q=45.01362242503266, 35.3967061289208&ll=45.01362242503266, 35.3967061289208&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3722,,-301--300 BC,
3731,Ceramic products 2,Plaster pot of the Bronze Age,,Ceramic products,IІ millennium BC,2017,Archaeological site Settlement Lugove North-West 2,"https://maps.google.com/?q=45.241923266301896, 35.71306819074564&ll=45.241923266301896, 35.71306819074564&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3731,,IІ millennium BC,
3729,Ceramic products 2,The crown of a stucco pot of the Bronze Age,,Ceramic products,IІ millennium BC,2017,Archaeological site Settlement Lugove North-West 2,"https://maps.google.com/?q=45.241923266301896, 35.71306819074564&ll=45.241923266301896, 35.71306819074564&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3729,,IІ millennium BC,
3727,Ceramic products 2,The crown of a stucco pot of the Bronze Age,,Ceramic products,IІ century BC,2017,Archaeological site Settlement Lugove North-West 2,"https://maps.google.com/?q=45.241923266301896, 35.71306819074564&ll=45.241923266301896, 35.71306819074564&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3727,,IІ century BC,
3719,Ceramic products 2,Fragment of the neck of the Herakleian Amphora with a stamp,,Ceramic products,325–306 BC,2019,Necropolis of the ancient settlement of Feodosia,"https://maps.google.com/?q=45.01362242503266, 35.3967061289208&ll=45.01362242503266, 35.3967061289208&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3719,,325–306 BC,
3730,Ceramic products 2,The crown of a stucco pot of the Bronze Age,,Ceramic products,IІ millennium BC,2017,Archaeological site Settlement Lugove North-West 2,"https://maps.google.com/?q=45.241923266301896, 35.71306819074564&ll=45.241923266301896, 35.71306819074564&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3730,,IІ millennium BC,
3697,Ceramic products 2,Fragmented vessel,,Ceramic products,І century BC - IV century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3697,,-301--300 BC,
3695,Ceramic products 2,Balsamarium,,Ceramic products,I-II century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3695,,1-200,
3699,Ceramic products 2,Fragmented red clay bowl №1,,Ceramic products,І century BC - IV century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3699,,-301--300 BC,
3694,Ceramic products 2,Gold leaf lipstick,,Ceramic products,I-II century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3694,,1-200,
3706,Ceramic products 2,Terracotta lamp,,Ceramic products,II century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3706,,101-200,
3700,Ceramic products 2,Fragmented red clay bowl №2,,Ceramic products,І century BC - IV century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3700,,-301--300 BC,
3698,Ceramic products 2,Golden leaf wreath,,Ceramic products,I-II century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3698,,1-200,
3709,Ceramic products 2,Red clay jug №2,,Ceramic products,II century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3709,,101-200,
3708,Ceramic products 2,Red clay jug №1,,Ceramic products,II century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3708,,101-200,
3688,Ceramic products 2,Fragments of pottery,,Ceramic products,XIV-XV century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3688,,1301-1500,1400.0
3682,Ceramic products 2,Fragment of a mould for making terracotta figures,,Ceramic products,І century BC - IV century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3682,,-301--300 BC,
3675,Ceramic products 2,A set of findings from the filling of wells №1,,Ceramic products,II century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3675,,101-200,
3679,Ceramic products 2,Fragmentophane amphorae,,Ceramic products,V century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3679,,401-500,
3674,Ceramic products 2,Lamps,,Ceramic products,II-III century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3674,,101-300,
3684,Ceramic products 2,Fragment of an amphora handle with the name of a magistrate,,Ceramic products,І century BC - IV century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3684,,-301--300 BC,
3673,Ceramic products 2,Funeral equipment,,Ceramic products,II century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3673,,-101--100 BC,
3671,Ceramic products 2,Ceramic bottle,,Ceramic products,II century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3671,,-101--100 BC,
3678,Ceramic products 2,Fragments of the Synoptic amphora,,Ceramic products,V century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3678,,401-500,
3680,Ceramic products 2,A set of findings from the filling of wells №3,,Ceramic products,V-X century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3680,,401-1000,
3677,Ceramic products 2,A set of findings,,Ceramic products,V century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3677,,401-500,
3666,Ceramic products 2,Relief thickets of Ephesian and Cnidian origin,,Ceramic products,IV century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3666,,-301--300 BC,
3659,Ceramic products 2,Black lacquer kanfar,,Ceramic products,IV century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3659,,-301--300 BC,
3656,Ceramic products 2,Ornamented red clay jug,,Ceramic products,IV century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3656,,-301--300 BC,
3663,Ceramic products 2,Amphora with a mushroom-shaped top,,Ceramic products,III century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3663,,-201--200 BC,
3660,Ceramic products 2,Jug,,Ceramic products,first half of the IV century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3660,,-301--300 BC,
3670,Ceramic products 2,Oinahoi,,Ceramic products,III century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3670,,-201--200 BC,
3655,Ceramic products 2,Red-figure lekif,,Ceramic products,IV-III century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3655,,-301--200 BC,
3665,Ceramic products 2,Phallus made from the handle of a Rhodesian amphora,,Ceramic products,IV century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3665,,-301--300 BC,
3657,Ceramic products 2,Painted gutus,,Ceramic products,first half of the IV century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3657,,-301--300 BC,
