id,url,category,name,author,type,cration_date,original_name,circumstances,year_incident,place_incident,latitude,longitude,country,museum_origin,description,links,year_clean,period,has_coordinates,has_author
4104,https://war-sanctions.gur.gov.ua/en/stolen/objects/4104,Ceramic Products 2,Single-arm open-type luminaire,,Ceramic products,VI century BC,,"2014 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2014,Ancient city of Panticapaeum archaeological site,,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2014,2014-2021 (Crimea annexation),False,False
4105,https://war-sanctions.gur.gov.ua/en/stolen/objects/4105,Ceramic Products 2,A fragment of a vessel depicting animals,,Ceramic products,VI century BC,,"2014 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2014,Ancient city of Panticapaeum archaeological site,,,,,A fragment of a vessel depicting animals,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2014,2014-2021 (Crimea annexation),False,False
4097,https://war-sanctions.gur.gov.ua/en/stolen/objects/4097,Ceramic Products 2,Fragment of a painted vessel with a bent edge,,Ceramic products,VI century BC,,"2014 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2014,Ancient city of Panticapaeum archaeological site,,,,,Fragment of a painted vessel with a bent edge,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2014,2014-2021 (Crimea annexation),False,False
4102,https://war-sanctions.gur.gov.ua/en/stolen/objects/4102,Ceramic Products 2,Terracotta statuette in the form of a sitting monkey,,Ceramic products,650–550 BC,,"2015 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2015,Ancient city of Panticapaeum archaeological site,,,,,Terracotta statuette in the form of a sitting monkey,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2015,2014-2021 (Crimea annexation),False,False
4098,https://war-sanctions.gur.gov.ua/en/stolen/objects/4098,Ceramic Products 2,Fragments of a plate with triglyphic-metope frieze,,Ceramic products,VI century BC,,"2014 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2014,Ancient city of Panticapaeum archaeological site,,,,,Fragments of a plate with triglyphic-metope frieze,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2014,2014-2021 (Crimea annexation),False,False
4099,https://war-sanctions.gur.gov.ua/en/stolen/objects/4099,Ceramic Products 2,Fragment of an Attic amphora depicting flowers,,Ceramic products,600-580 BC,,"2014 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2014,Ancient city of Panticapaeum archaeological site,,,,,Fragment of an Attic amphora depicting flowers,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2014,2014-2021 (Crimea annexation),False,False
4096,https://war-sanctions.gur.gov.ua/en/stolen/objects/4096,Ceramic Products 2,Fragment of an oinochoe depicting a goat,,Ceramic products,beginning of VI century BC,,"2014 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2014,Ancient city of Panticapaeum archaeological site,,,,,Fragment of an oinochoe depicting a goat,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2014,2014-2021 (Crimea annexation),False,False
4106,https://war-sanctions.gur.gov.ua/en/stolen/objects/4106,Ceramic Products 2,Fragments of vessels depicting men's faces,,Ceramic products,VI century BC,,"2014 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2014,Ancient city of Panticapaeum archaeological site,,,,,Fragments of vessels depicting men's faces,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2014,2014-2021 (Crimea annexation),False,False
4091,https://war-sanctions.gur.gov.ua/en/stolen/objects/4091,Ceramic Products 2,The top of the amphora,,Ceramic products,end of VII - beginning of VI century BC,,"2015 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2015,Ancient city of Panticapaeum archaeological site,,,,,end of VII - beginning of VI century BC,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2015,2014-2021 (Crimea annexation),False,False
4095,https://war-sanctions.gur.gov.ua/en/stolen/objects/4095,Ceramic Products 2,Fragment of an amphora with painting in the stigma,,Ceramic products,beginning of VI century BC,,"2015 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2015,Ancient city of Panticapaeum archaeological site,,,,,Fragment of an amphora with painting in the stigma,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2015,2014-2021 (Crimea annexation),False,False
4062,https://war-sanctions.gur.gov.ua/en/stolen/objects/4062,Ceramic Products 2,Bronze parts of germ locks,,Ceramic products,I-II century AD,,"2016 Place of the incident: Monument of archeology ""Settlement Mirmekiy"" Coordinates (Lat, Lon): 45.3533427697517, 36.52244672883579 Place of last known stay: Links https://www.academia.edu/43051229/Butyagin_A_M_Eremeeva_A_A_Kolosov_V_P_Milikhina_N_M_Investigations_of_the_Myrmekion_expedition_in_2016_%D0%91%D1%83%D1%82%D1%8F%D0%B3%D0%B8%D0%BD_%D0%90_%D0%9C_%D0%95%D1%80%D0%B5%D0%BC%D0%B5%D0%B5%D0%B2%D0%B0_%D0%90_%D0%90_%D0%9A%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B2_%D0%92_%D0%9F_%D0%9C%D0%B8%D0%BB%D0%B8%D1%85%D0%B8%D0%BD%D0%B0_%D0%9D_%D0%9C_%D0%A0%D0%B0%D0%B1%D0%BE%D1%82%D1%8B_%D0%9C%D0%B8%D1%80%D0%BC%D0%B5%D0%BA%D0%B8%D0%B9%D1%81%D0%BA%D0%BE%D0%B9_%D1%8D%D0%BA%D1%81%D0%BF%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%B8_%D0%B2_2016_%D0%B3%D0%BE%D0%B4%D1%83_in_%D0%90%D1%80%D1%85%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%B1%D0%BE%D1%80%D0%BD%D0%B8%D0%BA_%D0%93%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE_%D0%AD%D1%80%D0%BC%D0%B8%D1%82%D0%B0%D0%B6%D0%B0_%D0%92%D1%8B%D0%BF_42_%D0%A1%D0%9F%D0%B1_2019_%D0%A1_172_186 Archive links https://archive.ph/BhY7v",2016,"Monument of archeology ""Settlement Mirmekiy""",,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=45.3533427697517, 36.52244672883579&ll=45.3533427697517, 36.52244672883579&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2016,2014-2021 (Crimea annexation),False,False
4093,https://war-sanctions.gur.gov.ua/en/stolen/objects/4093,Ceramic Products 2,Fragments of the edge of a painted vessel,,Ceramic products,beginning of VI century BC,,"2015 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2015,Ancient city of Panticapaeum archaeological site,,,,,Fragments of the edge of a painted vessel,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2015,2014-2021 (Crimea annexation),False,False
4083,https://war-sanctions.gur.gov.ua/en/stolen/objects/4083,Ceramic Products 2,Red-lacquer plate,,Ceramic products,V-VI century AD,,"2024 Place of the incident: Object of archeology ""Grave field of Almalik-dere"" Coordinates (Lat, Lon): 44.59786590935672, 33.8176057079233 Place of last known stay: Links https://vk.com/archaeology_east_european?w=wall-169244143_23246 https://dzen.ru/a/ZztNjDLvsXyTmNSA https://24tv.ua/tech/starodavni-pohovannya-krimu-zberigayut-zoloti-sribni-prikrasi_n2699659 https://ukrainaincognita.com/ru/rosiyski-hrobokopachi-vcherhove-pryvlasnyly-skarby-krymu-foto https://iz.ru/1793479/2024-11-19/zhenskie-ukrasheniia-obnaruzhili-v-drevnem-nekropole-v-krymu https://56orb.ru/news/2024-11-26/v-krymu-arheologi-nashli-zolotye-ukrasheniya-vozrastom-1600-let-5258971 https://klops.ru/other/2024-11-19/308952-arheologi-obnaruzhili-v-krymu-unikalnye-zolotye-i-serebryanye-ukrasheniya-v-vi-vekov-foto https://cfuv.ru/news/krymskie-arkheologi-nashli-zhenskie-ukrasheniya-ehpokhi-rannego-srednevekovya Archive links https://archive.ph/zesFW https://archive.ph/UopYa https://archive.ph/seyFr https://archive.ph/GYiCM https://archive.ph/VShQQ https://archive.ph/bwc1f https://archive.ph/tybho https://web.archive.org/web/20241119194558/https://cfuv.ru/news/krymskie-arkheologi-nashli-zhenskie-ukrasheniya-ehpokhi-rannego-srednevekovya",2024,"Object of archeology ""Grave field of Almalik-dere""",,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=44.59786590935672, 33.8176057079233&ll=44.59786590935672, 33.8176057079233&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
4071,https://war-sanctions.gur.gov.ua/en/stolen/objects/4071,Ceramic Products 2,luminaire with the image of a centaur,,Ceramic products,I-II century AD,,"2017 Place of the incident: Archaeological site ""11th kilometre settlement"" Coordinates (Lat, Lon): 45.31826212959023, 36.34215051372204 Place of last known stay: Links https://xn-80aajhqhktebqcvc2c9e6cj.xn-p1ai/monuments/%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5-11%D0%B9-%D0%BA%D0%B8%D0%BB%D0%BE%D0%BC%D0%B5%D1%82%D1%80 https://www.academia.edu/37605570/%D0%93%D0%BB%D0%B8%D0%BD%D1%8F%D0%BD%D1%8B%D0%B5_%D1%81%D0%B2%D0%B5%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BF%D0%BE%D1%81%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5_11_%D0%B9_%D0%BA%D0%B8%D0%BB%D0%BE%D0%BC%D0%B5%D1%82%D1%80_%D0%B2_%D1%81%D0%BE%D0%B0%D0%B2%D1%82_%D1%81_%D0%A1_%D0%92_%D0%AF%D0%B7%D0%B8%D0%BA%D0%BE%D0%B2%D1%8B%D0%BC_%D0%90_%D0%9D_%D0%A1%D0%B2%D0%B8%D1%80%D0%B8%D0%B4%D0%BE%D0%B2%D1%8B%D0%BC_Clay_lamps_from_The_hillfort_of_11_kilometer_settlement?auto=download Archive links https://web.archive.org/web/20240714163147/https://xn-80aajhqhktebqcvc2c9e6cj.xn-p1ai/monuments/%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5-11%D0%B9-%D0%BA%D0%B8%D0%BB%D0%BE%D0%BC%D0%B5%D1%82%D1%80 https://archive.ph/qi9xr",2017,"Archaeological site ""11th kilometre settlement""",,,,,luminaire with the image of a centaur,"https://maps.google.com/?q=45.31826212959023, 36.34215051372204&ll=45.31826212959023, 36.34215051372204&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2017,2014-2021 (Crimea annexation),False,False
4094,https://war-sanctions.gur.gov.ua/en/stolen/objects/4094,Ceramic Products 2,The upper part of the vessel depicting lotus flowers,,Ceramic products,beginning of VI century BC,,"2015 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2015,Ancient city of Panticapaeum archaeological site,,,,,The upper part of the vessel depicting lotus flowers,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2015,2014-2021 (Crimea annexation),False,False
4061,https://war-sanctions.gur.gov.ua/en/stolen/objects/4061,Ceramic Products 2,Lead letter,,Ceramic products,IV-III century BC,,"2017 Place of the incident: Monument of archeology ""Settlement Mirmekiy"" Coordinates (Lat, Lon): 45.3533427697517, 36.52244672883579 Place of last known stay: Links https://www.facebook.com/share/p/126iDsL7XTK/ Archive links https://archive.ph/DEV52",2017,"Monument of archeology ""Settlement Mirmekiy""",,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=45.3533427697517, 36.52244672883579&ll=45.3533427697517, 36.52244672883579&z=13&hl=en; https://www.facebook.com/share/p/126iDsL7XTK/; https://www.facebook.com/DefenceIntelligenceofUkraine",2017,2014-2021 (Crimea annexation),False,False
4072,https://war-sanctions.gur.gov.ua/en/stolen/objects/4072,Ceramic Products 2,Luminaire with erotic scene,,Ceramic products,I-II century AD,,"2017 Place of the incident: Archaeological site ""11th kilometre settlement"" Coordinates (Lat, Lon): 45.31826212959023, 36.34215051372204 Place of last known stay: Links https://xn-80aajhqhktebqcvc2c9e6cj.xn-p1ai/monuments/%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5-11%D0%B9-%D0%BA%D0%B8%D0%BB%D0%BE%D0%BC%D0%B5%D1%82%D1%80 https://www.academia.edu/37605570/%D0%93%D0%BB%D0%B8%D0%BD%D1%8F%D0%BD%D1%8B%D0%B5_%D1%81%D0%B2%D0%B5%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BF%D0%BE%D1%81%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5_11_%D0%B9_%D0%BA%D0%B8%D0%BB%D0%BE%D0%BC%D0%B5%D1%82%D1%80_%D0%B2_%D1%81%D0%BE%D0%B0%D0%B2%D1%82_%D1%81_%D0%A1_%D0%92_%D0%AF%D0%B7%D0%B8%D0%BA%D0%BE%D0%B2%D1%8B%D0%BC_%D0%90_%D0%9D_%D0%A1%D0%B2%D0%B8%D1%80%D0%B8%D0%B4%D0%BE%D0%B2%D1%8B%D0%BC_Clay_lamps_from_The_hillfort_of_11_kilometer_settlement?auto=download Archive links https://web.archive.org/web/20240714163147/https://xn-80aajhqhktebqcvc2c9e6cj.xn-p1ai/monuments/%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5-11%D0%B9-%D0%BA%D0%B8%D0%BB%D0%BE%D0%BC%D0%B5%D1%82%D1%80 https://archive.ph/qi9xr",2017,"Archaeological site ""11th kilometre settlement""",,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=45.31826212959023, 36.34215051372204&ll=45.31826212959023, 36.34215051372204&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2017,2014-2021 (Crimea annexation),False,False
4092,https://war-sanctions.gur.gov.ua/en/stolen/objects/4092,Ceramic Products 2,Fragments of a vessel with geometric decoration,,Ceramic products,end of VII - beginning of VI century BC,,"2014 Place of the incident: Ancient city of Panticapaeum archaeological site Coordinates (Lat, Lon): 45.35076586893507, 36.46981470718562 Place of last known stay: Pushkin State Museum of Fine Arts Links https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://phanagoria-museum.ru/dve-stolicy-katalog/ https://mkult.rk.gov.ru/articles/91718d40-d0d6-4037-8d72-d77f7ad15f3c?opphlngdjecjmgdb https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ Archive links https://web.archive.org/web/20240413004454/https://kudamoscow.ru/event/vystavka-pantikapej-i-fanagorija-dve-stolitsy-bosporskogo-tsarstva/ https://web.archive.org/web/20230619030719/https://phanagoria-museum.ru/dve-stolicy-katalog/ https://web.archive.org/web/20230425152603/https://phanagoria-museum.ru/wp-content/uploads/2018/08/Katalog-vystavki.pdf https://archive.ph/pDWCJ",2014,Ancient city of Panticapaeum archaeological site,,,,,Fragments of a vessel with geometric decoration,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2014,2014-2021 (Crimea annexation),False,False
